2020-05-20T21:07:28.083Z,app_name,BlueProx
2020-05-20T21:07:28.083Z,app_ver,1.0(1.8)
2020-05-20T21:07:30.107Z,environment,medium room, near wall open
2020-05-20T21:07:30.107Z,self_on_body_location,in hand
2020-05-20T21:07:30.107Z,self_pose,standing
2020-05-20T21:07:30.107Z,self_activity,unknown
2020-05-20T21:07:28.089Z,session_id,EC2CCFBF-8EEC-443B-A77F-2AE3F624A125
2020-05-20T21:07:28.089Z,user_id,
2020-05-20T21:07:28.089Z,self_user_id,
2020-05-20T21:07:28.089Z,comments,Indoor - Living room (see photos). Rx always sat on the couch in corner and Tx moved down the tape measure line. The furthest distances were through a door into an adjoining room.
2020-05-20T21:07:30.106Z,partner_tester,,iPhone11
2020-05-20T21:07:28.089Z,self_tester,iPhone XR,<Device Name Removed>
2020-05-20T21:07:30.108Z,partner_on_body_location,front pants pocket
2020-05-20T21:07:30.108Z,partner_pose,Sitting
2020-05-20T21:07:30.103Z,Range,4
2020-05-20T21:07:30.109Z,Angle,270
2020-05-20T21:07:30.361Z,Accelerometer,0.047882080078125,-0.5940399169921875,-0.8330841064453125
2020-05-20T21:07:30.363Z,Gyroscope,-0.0745256319642067,0.04387051984667778,-0.05633144825696945
2020-05-20T21:07:30.610Z,Accelerometer,0.0369110107421875,-0.5915069580078125,-0.8528900146484375
2020-05-20T21:07:30.612Z,Gyroscope,-0.0004601942200679332,-0.009941846132278442,-0.03822621330618858
2020-05-20T21:07:30.860Z,Accelerometer,0.0768890380859375,-0.602813720703125,-0.79229736328125
2020-05-20T21:07:30.862Z,Gyroscope,0.010342385619878769,0.06932927668094635,-0.08768058568239212
2020-05-20T21:07:31.110Z,Accelerometer,0.0532684326171875,-0.625335693359375,-0.776519775390625
2020-05-20T21:07:31.111Z,Gyroscope,0.019508719444274902,0.0034437335561960936,0.15747670829296112
2020-05-20T21:07:31.360Z,Accelerometer,0.14532470703125,-0.5751190185546875,-0.83038330078125
2020-05-20T21:07:31.362Z,Gyroscope,-0.2703622579574585,0.011426825076341629,-0.06360427290201187
2020-05-20T21:07:31.610Z,Accelerometer,0.155487060546875,-0.651763916015625,-0.774078369140625
2020-05-20T21:07:31.612Z,Gyroscope,-0.09432490170001984,-0.0012463594321161509,-0.22103677690029144
2020-05-20T21:07:31.860Z,Accelerometer,-0.034393310546875,-0.5772705078125,-0.8031463623046875
