2020-05-20T09:03:46.238Z,app_name,BlueProx
2020-05-20T09:03:46.238Z,app_ver,1.0(1.8)
2020-05-20T09:03:53.408Z,environment,small room, near wall congested
2020-05-20T09:03:53.408Z,self_on_body_location,in hand
2020-05-20T09:03:53.408Z,self_pose,standing
2020-05-20T09:03:53.408Z,self_activity,unknown
2020-05-20T09:03:46.244Z,session_id,D5D15270-C8B0-4F6D-92D4-78CAE41825A8
2020-05-20T09:03:46.244Z,user_id,
2020-05-20T09:03:46.244Z,self_user_id,
2020-05-20T09:03:46.244Z,comments,The Rx sat on the couch while the Tx changed distance, orientation, and position.The room is on the small side, so we did 2/4/6 ft in one room, and then 12 feet away in another room (diagram attached).
2020-05-20T09:03:53.408Z,partner_tester,,Pixel
2020-05-20T09:03:46.244Z,self_tester,iPhone XR,Cecelia’s iPhone
2020-05-20T09:03:53.409Z,partner_on_body_location,front pants pocket
2020-05-20T09:03:53.409Z,partner_pose,Standing
2020-05-20T09:03:53.406Z,Range,4
2020-05-20T09:03:53.410Z,Angle,180
2020-05-20T09:03:53.661Z,Accelerometer,0.0478668212890625,-0.69073486328125,-0.720703125
2020-05-20T09:03:53.663Z,Gyroscope,0.03952690213918686,0.008861135691404343,-0.04652249440550804
2020-05-20T09:03:53.911Z,Accelerometer,0.0500640869140625,-0.6900634765625,-0.7127685546875
2020-05-20T09:03:53.913Z,Gyroscope,-0.009464342147111893,-0.007707986980676651,0.031793348491191864
2020-05-20T09:03:54.162Z,Accelerometer,0.008087158203125,-0.66644287109375,-0.7120361328125
2020-05-20T09:03:54.163Z,Gyroscope,0.07647532969713211,0.013371732085943222,-0.06939078867435455
2020-05-20T09:03:54.411Z,Accelerometer,0.1194000244140625,-0.707244873046875,-0.6836090087890625
2020-05-20T09:03:54.412Z,Gyroscope,0.14793354272842407,0.07155993580818176,-0.1273110806941986
2020-05-20T09:03:54.662Z,Accelerometer,0.14874267578125,-0.7509918212890625,-0.7175445556640625
2020-05-20T09:03:54.663Z,Gyroscope,0.2330596148967743,0.13296790421009064,-0.15927380323410034
2020-05-20T09:03:54.912Z,Accelerometer,0.1400604248046875,-0.7226104736328125,-0.6703338623046875
2020-05-20T09:03:54.913Z,Gyroscope,-0.04809775575995445,0.010927748866379261,0.01255041267722845
2020-05-20T09:03:55.162Z,Accelerometer,0.1635589599609375,-0.7575836181640625,-0.6626129150390625
2020-05-20T09:03:55.163Z,Gyroscope,0.0001805623178370297,0.004343349486589432,-0.058998603373765945
2020-05-20T09:03:55.412Z,Accelerometer,0.089599609375,-0.719696044921875,-0.6865081787109375
2020-05-20T09:03:55.413Z,Gyroscope,-0.1059434786438942,-0.19697777926921844,0.15356159210205078
2020-05-20T09:03:55.662Z,Accelerometer,0.1280975341796875,-0.73895263671875,-0.6720733642578125
2020-05-20T09:03:55.663Z,Gyroscope,-0.026856914162635803,-0.03303038701415062,0.08117102086544037
2020-05-20T09:03:55.912Z,Accelerometer,0.069580078125,-0.6871185302734375,-0.6984100341796875
2020-05-20T09:03:55.913Z,Gyroscope,0.0729660838842392,0.01326760184019804,-0.047084420919418335
2020-05-20T09:03:56.162Z,Accelerometer,0.09637451171875,-0.708770751953125,-0.699462890625
2020-05-20T09:03:56.163Z,Gyroscope,0.00860174372792244,0.0023033679462969303,0.0015670040156692266
2020-05-20T09:03:56.412Z,Accelerometer,0.089691162109375,-0.714630126953125,-0.6921844482421875
2020-05-20T09:03:56.413Z,Gyroscope,0.02081739716231823,-0.006674148142337799,0.004040015395730734
2020-05-20T09:03:56.662Z,Accelerometer,0.0846099853515625,-0.7142181396484375,-0.69818115234375
2020-05-20T09:03:56.663Z,Gyroscope,-0.001543568097986281,-0.013080381788313389,0.016038887202739716
2020-05-20T09:03:56.912Z,Accelerometer,0.080718994140625,-0.70758056640625,-0.6957244873046875
2020-05-20T09:03:56.913Z,Gyroscope,0.005264004226773977,-0.0032525185961276293,0.007837682962417603
2020-05-20T09:03:57.162Z,Accelerometer,0.0929412841796875,-0.71954345703125,-0.6863861083984375
2020-05-20T09:03:57.163Z,Gyroscope,0.013322196900844574,0.0062738750129938126,-0.0052320463582873344
2020-05-20T09:03:57.412Z,Accelerometer,0.0807952880859375,-0.7077484130859375,-0.69488525390625
2020-05-20T09:03:57.413Z,Gyroscope,0.016657274216413498,-0.0004886900424025953,-0.001987517112866044
2020-05-20T09:03:57.662Z,Accelerometer,0.077423095703125,-0.7087249755859375,-0.70648193359375
2020-05-20T09:03:57.663Z,Gyroscope,0.0070525831542909145,-0.007665909361094236,-0.004471447318792343
2020-05-20T09:03:57.912Z,Accelerometer,0.0801849365234375,-0.715850830078125,-0.6905517578125
2020-05-20T09:03:57.913Z,Gyroscope,0.0007321029552258551,0.0005129248020239174,0.006718090269714594
2020-05-20T09:03:58.162Z,Accelerometer,0.080169677734375,-0.7136383056640625,-0.694915771484375
2020-05-20T09:03:58.163Z,Gyroscope,0.010265421122312546,0.0018716695485636592,0.0032719597220420837
2020-05-20T09:03:58.412Z,Accelerometer,0.079681396484375,-0.713470458984375,-0.6972198486328125
2020-05-20T09:03:58.413Z,Gyroscope,0.0036389431916177273,-0.0050701261498034,-0.00018322547839488834
2020-05-20T09:03:58.661Z,Accelerometer,0.084686279296875,-0.7167205810546875,-0.701019287109375
2020-05-20T09:03:58.663Z,Gyroscope,-0.009355152025818825,-0.0008692557457834482,0.011670504696667194
2020-05-20T09:03:58.912Z,Accelerometer,0.0764007568359375,-0.71038818359375,-0.6951904296875
